timestamp,CPU,prediction,anomaly_score,anomaly_likelihood
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:58:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-19 23:59:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:00:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.5
2018-09-20 00:01:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:01:00,100.0,100.0,0.0,0.50019947304484491
